mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Newtown Station_South,249,162
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,North Sydney Station,1957,43
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Padstow Station_South,2360,75
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Panania Station_North,2370,37
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Punchbowl Station,2543,36
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Redfern Station,215,311
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Revesby Station_South,2384,156
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Rhodes Station_West,668,41
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Riverwood Station,2648,70
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Rockdale Station,2766,113
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Stanmore Station_South,320,46
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,St James Station,107,72
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,St Leonards,1844,39
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,St Peters Station_South,328,70
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Strathfield Station_North,969,243
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Summer Hill Station_South,953,39
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Sutherland Station_West,2850,100
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Sydenham Station_East,331,104
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Circular Quay Station-Wharves,26,366
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Sydney Town Hall,103,911
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Wynyard Station_George St,57,251
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Warwick Farm Station_West,3837,39
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Westfield Hornsby_Hornsby Station_East,1627,56
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Westfield_Hurstville,2606,224
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Wolli Creek Station,2702,154
train,20201121,,,Sydney CBD_Sydney Town Hall,103,243
train,20201121,Sydney CBD_Sydney Town Hall,103,,,705
train,20201121,Sydney CBD_Sydney Town Hall,103,Allawah Station_North,2605,136
train,20201121,Sydney CBD_Sydney Town Hall,103,Arncliffe_Wollongong Rd and Kelsey St,2705,143
train,20201121,Sydney CBD_Sydney Town Hall,103,Artarmon Station_East,1808,282
train,20201121,Sydney CBD_Sydney Town Hall,103,Ashfield Station_North,902,755
train,20201121,Sydney CBD_Sydney Town Hall,103,Auburn Station_South,1309,542
train,20201121,Sydney CBD_Sydney Town Hall,103,Banksia Station_East,2763,84
train,20201121,Sydney CBD_Sydney Town Hall,103,Bankstown Square,2305,403
train,20201121,Sydney CBD_Sydney Town Hall,103,Bardwell Park Station,2728,47
train,20201121,Sydney CBD_Sydney Town Hall,103,Baulkham Hills_Norwest Bvd and Columbia Av,4515,39
train,20201121,Sydney CBD_Sydney Town Hall,103,Beecroft Station_East,1418,47
train,20201121,Sydney CBD_Sydney Town Hall,103,Bella Vista_Commercial Area,4516,51
train,20201121,Sydney CBD_Sydney Town Hall,103,Belmore_All Saints Greek Orthodox Church,2507,133
train,20201121,Sydney CBD_Sydney Town Hall,103,Berala Station,1343,58
train,20201121,Sydney CBD_Sydney Town Hall,103,Beverly Hills Station_North,2620,74
train,20201121,Sydney CBD_Sydney Town Hall,103,Bexley North Station,2729,41
train,20201121,Sydney CBD_Sydney Town Hall,103,Birrong Station,2390,38
train,20201121,Sydney CBD_Sydney Town Hall,103,Bondi Junction Station,517,1743
train,20201121,Sydney CBD_Sydney Town Hall,103,Burwood Station_South,896,1114
train,20201121,Sydney CBD_Sydney Town Hall,103,Cabramatta Station_East,3418,335
train,20201121,Sydney CBD_Sydney Town Hall,103,Campbelltown Station_North,3213,106
train,20201121,Sydney CBD_Sydney Town Hall,103,Campsie_Anzac Square,2508,491
train,20201121,Sydney CBD_Sydney Town Hall,103,Canley Vale Station_West,3442,111
train,20201121,Sydney CBD_Sydney Town Hall,103,Canterbury Station_North,897,163
train,20201121,Sydney CBD_Sydney Town Hall,103,Caringbah Station,2904,75
train,20201121,Sydney CBD_Sydney Town Hall,103,Carlton Station_North,2725,115
train,20201121,Sydney CBD_Sydney Town Hall,103,Castle Hill Showground,4543,90
train,20201121,Sydney CBD_Sydney Town Hall,103,Castle Towers,4533,89
train,20201121,Sydney CBD_Sydney Town Hall,103,Central Station,146,1429
train,20201121,Sydney CBD_Sydney Town Hall,103,Chatswood Station_West,1806,1328
train,20201121,Sydney CBD_Sydney Town Hall,103,Cherrybook_Robert Road Park West,4574,147
train,20201121,Sydney CBD_Sydney Town Hall,103,Clyde Station_North,1222,56
train,20201121,Sydney CBD_Sydney Town Hall,103,Concord West Station_East,718,107
train,20201121,Sydney CBD_Sydney Town Hall,103,Cronulla Station and Ferry Wharf,2919,105
train,20201121,Sydney CBD_Sydney Town Hall,103,Croydon Station_South,921,121
train,20201121,Sydney CBD_Sydney Town Hall,103,Dulwich Hill Station_South,946,135
train,20201121,Sydney CBD_Sydney Town Hall,103,Eastwood Station,1506,336
train,20201121,Sydney CBD_Sydney Town Hall,103,Edgecliff Station,539,508
train,20201121,Sydney CBD_Sydney Town Hall,103,Edmonson Park,3865,91
train,20201121,Sydney CBD_Sydney Town Hall,103,Epping Station_East,1406,364
train,20201121,Sydney CBD_Sydney Town Hall,103,Erskineville Station_West,255,270
train,20201121,Sydney CBD_Sydney Town Hall,103,Fairfield Station_West,3456,180
train,20201121,Sydney CBD_Sydney Town Hall,103,Flemington Markets_Flemington Station,961,205
train,20201121,Sydney CBD_Sydney Town Hall,103,Glenfield Station_North,3277,143
train,20201121,Sydney CBD_Sydney Town Hall,103,Gordon Station_East,1703,280
train,20201121,Sydney CBD_Sydney Town Hall,103,Gosford Station_East,5334,60
train,20201121,Sydney CBD_Sydney Town Hall,103,Granville Station_South,1224,1804
train,20201121,Sydney CBD_Sydney Town Hall,103,Guildford Station_West,1267,77
train,20201121,Sydney CBD_Sydney Town Hall,103,Gymea Station_South,2928,59
train,20201121,Sydney CBD_Sydney Town Hall,103,Holsworthy Army Base,3830,126
train,20201121,Sydney CBD_Sydney Town Hall,103,Homebush Station_North,963,224
train,20201121,Sydney CBD_Sydney Town Hall,103,Hurlstone Park_Edgeware School,928,51
train,20201121,Sydney CBD_Sydney Town Hall,103,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,70
train,20201121,Sydney CBD_Sydney Town Hall,103,Jannali Station_West,2840,97
train,20201121,Sydney CBD_Sydney Town Hall,103,Kellyville_Riley T-Way,4559,129
train,20201121,Sydney CBD_Sydney Town Hall,103,Killara Station_East,1705,97
train,20201121,Sydney CBD_Sydney Town Hall,103,Kingsgate Shopping Centre,171,1256
train,20201121,Sydney CBD_Sydney Town Hall,103,Kingsgrove Station_South,2731,83
train,20201121,Sydney CBD_Sydney Town Hall,103,Kirrawee Station,2854,61
train,20201121,Sydney CBD_Sydney Town Hall,103,Kogarah Station_East,2736,746
train,20201121,Sydney CBD_Sydney Town Hall,103,Lakemba Station_South,2535,163
train,20201121,Sydney CBD_Sydney Town Hall,103,Leppington_Bringelly Rd and Eastwood Rd,3655,80
train,20201121,Sydney CBD_Sydney Town Hall,103,Leumeah,3271,53
train,20201121,Sydney CBD_Sydney Town Hall,103,Lewisham Station_South,939,144
train,20201121,Sydney CBD_Sydney Town Hall,103,Lidcombe_Joseph St and James St,1341,753
train,20201121,Sydney CBD_Sydney Town Hall,103,Lindfield Station_West,1713,159
train,20201121,Sydney CBD_Sydney Town Hall,103,Liverpool Station_East,3848,208
train,20201121,Sydney CBD_Sydney Town Hall,103,Macarthur Station_North,3217,61
train,20201121,Sydney CBD_Sydney Town Hall,103,Macdonaldtown Station,225,84
train,20201121,Sydney CBD_Sydney Town Hall,103,Macquarie Centre,1539,255
train,20201121,Sydney CBD_Sydney Town Hall,103,Macquarie Fields Station_West,3244,42
train,20201121,Sydney CBD_Sydney Town Hall,103,Marrickville Station_South,310,260
train,20201121,Sydney CBD_Sydney Town Hall,103,Martin Place Station,77,65
train,20201121,Sydney CBD_Sydney Town Hall,103,Mascot Station,411,195
train,20201121,Sydney CBD_Sydney Town Hall,103,Meadowbank Station_East,1589,262
train,20201121,Sydney CBD_Sydney Town Hall,103,Merrylands Station_West,1277,214
train,20201121,Sydney CBD_Sydney Town Hall,103,Milsons Point Station_West and Ferry Wharf,1960,809
train,20201121,Sydney CBD_Sydney Town Hall,103,Minto Industrial Area_Northern End_Minto Station,3289,85
train,20201121,Sydney CBD_Sydney Town Hall,103,Mortdale Station_West,2614,244
train,20201121,Sydney CBD_Sydney Town Hall,103,Narwee Station,2621,55
train,20201121,Sydney CBD_Sydney Town Hall,103,Newtown Station_South,249,744
train,20201121,Sydney CBD_Sydney Town Hall,103,North Ryde Station_South,1562,70
train,20201121,Sydney CBD_Sydney Town Hall,103,North Strathfield Station_West,719,189
train,20201121,Sydney CBD_Sydney Town Hall,103,North Sydney Station,1957,754
train,20201121,Sydney CBD_Sydney Town Hall,103,Oatley Station_West,2616,63
train,20201121,Sydney CBD_Sydney Town Hall,103,Padstow Station_South,2360,101
train,20201121,Sydney CBD_Sydney Town Hall,103,Panania Station_North,2370,44
train,20201121,Sydney CBD_Sydney Town Hall,103,Parramatta Station_North,1055,38
train,20201121,Sydney CBD_Sydney Town Hall,103,Pennant Hills Station_East,1417,46
train,20201121,Sydney CBD_Sydney Town Hall,103,Penshurst Station_South,2627,171
train,20201121,Sydney CBD_Sydney Town Hall,103,Petersham Station_South,321,162
train,20201121,Sydney CBD_Sydney Town Hall,103,Punchbowl Station,2543,109
train,20201121,Sydney CBD_Sydney Town Hall,103,Pymble Station_East,1721,71
train,20201121,Sydney CBD_Sydney Town Hall,103,Redfern Station,215,930
train,20201121,Sydney CBD_Sydney Town Hall,103,Regents Park Station,1347,44
train,20201121,Sydney CBD_Sydney Town Hall,103,Revesby Station_South,2384,203
train,20201121,Sydney CBD_Sydney Town Hall,103,Rhodes Station_West,668,522
train,20201121,Sydney CBD_Sydney Town Hall,103,Riverwood Station,2648,147
train,20201121,Sydney CBD_Sydney Town Hall,103,Rockdale Station,2766,807
train,20201121,Sydney CBD_Sydney Town Hall,103,Roseville Station_East,1714,115
train,20201121,Sydney CBD_Sydney Town Hall,103,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,125
train,20201121,Sydney CBD_Sydney Town Hall,103,Rouse Hill Town Centre,4444,88
train,20201121,Sydney CBD_Sydney Town Hall,103,Stanmore Station_South,320,186
train,20201121,Sydney CBD_Sydney Town Hall,103,St Leonards,1844,494
train,20201121,Sydney CBD_Sydney Town Hall,103,St Peters Station_South,328,241
train,20201121,Sydney CBD_Sydney Town Hall,103,Strathfield Station_North,969,1462
train,20201121,Sydney CBD_Sydney Town Hall,103,Summer Hill Station_South,953,200
train,20201121,Sydney CBD_Sydney Town Hall,103,Sutherland Station_West,2850,364
train,20201121,Sydney CBD_Sydney Town Hall,103,Sydenham Station_East,331,358
train,20201121,Sydney CBD_Sydney Town Hall,103,Sydney CBD_Circular Quay Station-Wharves,26,145
train,20201121,Sydney CBD_Sydney Town Hall,103,Sydney CBD_Sydney Town Hall,103,2380
train,20201121,Sydney CBD_Sydney Town Hall,103,Sydney CBD_Wynyard Station_George St,57,631
train,20201121,Sydney CBD_Sydney Town Hall,103,Tempe Station_East,333,61
train,20201121,Sydney CBD_Sydney Town Hall,103,Turramurra Station_West,1743,152
train,20201121,Sydney CBD_Sydney Town Hall,103,Turrella Station,2701,60
train,20201121,Sydney CBD_Sydney Town Hall,103,Wahroonga Station,1751,74
train,20201121,Sydney CBD_Sydney Town Hall,103,Waitara Station_South,1634,91
train,20201121,Sydney CBD_Sydney Town Hall,103,Warwick Farm Station_West,3837,92
train,20201121,Sydney CBD_Sydney Town Hall,103,Waverton Station,1919,150
train,20201121,Sydney CBD_Sydney Town Hall,103,Westfield Hornsby_Hornsby Station_East,1627,286
train,20201121,Sydney CBD_Sydney Town Hall,103,Westfield_Hurstville,2606,1459
train,20201121,Sydney CBD_Sydney Town Hall,103,Westfield_Miranda Station_North,2936,122
train,20201121,Sydney CBD_Sydney Town Hall,103,West Ryde Station_West,1583,194
train,20201121,Sydney CBD_Sydney Town Hall,103,Wiley Park Station_South,2538,88
train,20201121,Sydney CBD_Sydney Town Hall,103,Wolli Creek Station,2702,995
train,20201121,Sydney CBD_Sydney Town Hall,103,Wollongong CBD _Wollongong Station_East,5647,61
train,20201121,Sydney CBD_Sydney Town Hall,103,Wollstonecraft Station,1916,162
train,20201121,Sydney CBD_Sydney Town Hall,103,Woolooware Station_South,2918,59
train,20201121,Sydney CBD_Sydney Town Hall,103,Woy Woy Station,5397,38
train,20201121,Sydney CBD_Sydney Town Hall,103,Yagoona Station_West,2397,64
train,20201121,Sydney CBD_Wynyard Station_George St,57,,,256
train,20201121,,,Sydney CBD_Wynyard Station_George St,57,93
train,20201121,Sydney CBD_Wynyard Station_George St,57,Artarmon Station_East,1808,130
train,20201121,Sydney CBD_Wynyard Station_George St,57,Ashfield Station_North,902,333
train,20201121,Sydney CBD_Wynyard Station_George St,57,Auburn Station_South,1309,335
train,20201121,Sydney CBD_Wynyard Station_George St,57,Bankstown Square,2305,108
train,20201121,Sydney CBD_Wynyard Station_George St,57,Bondi Junction Station,517,183
train,20201121,Sydney CBD_Wynyard Station_George St,57,Burwood Station_South,896,307
train,20201121,Sydney CBD_Wynyard Station_George St,57,Cabramatta Station_East,3418,71
train,20201121,Sydney CBD_Wynyard Station_George St,57,Campbelltown Station_North,3213,72
train,20201121,Sydney CBD_Wynyard Station_George St,57,Campsie_Anzac Square,2508,230
train,20201121,Sydney CBD_Wynyard Station_George St,57,Canterbury Station_North,897,47
train,20201121,Sydney CBD_Wynyard Station_George St,57,Castle Hill Showground,4543,68
train,20201121,Sydney CBD_Wynyard Station_George St,57,Castle Towers,4533,56
train,20201121,Sydney CBD_Wynyard Station_George St,57,Central Station,146,940
train,20201121,Sydney CBD_Wynyard Station_George St,57,Chatswood Station_West,1806,492
train,20201121,Sydney CBD_Wynyard Station_George St,57,Cherrybook_Robert Road Park West,4574,136
train,20201121,Sydney CBD_Wynyard Station_George St,57,Croydon Station_South,921,52
train,20201121,Sydney CBD_Wynyard Station_George St,57,Dulwich Hill Station_South,946,50
train,20201121,Sydney CBD_Wynyard Station_George St,57,Eastwood Station,1506,103
train,20201121,Sydney CBD_Wynyard Station_George St,57,Edgecliff Station,539,42
train,20201121,Sydney CBD_Wynyard Station_George St,57,Epping Station_East,1406,125
train,20201121,Sydney CBD_Wynyard Station_George St,57,Erskineville Station_West,255,72
train,20201121,Sydney CBD_Wynyard Station_George St,57,Fairfield Station_West,3456,54
train,20201121,Sydney CBD_Wynyard Station_George St,57,Flemington Markets_Flemington Station,961,72
train,20201121,Sydney CBD_Wynyard Station_George St,57,Glenfield Station_North,3277,52
train,20201121,Sydney CBD_Wynyard Station_George St,57,Gordon Station_East,1703,152
train,20201121,Sydney CBD_Wynyard Station_George St,57,Granville Station_South,1224,796
